SKU,url,name,Unit,QTY on Hand,Our Price,Selling Price,KM PRICE,Account,Taxable?,Description,Cost Price,Account.1,Owner Type,Equipment Category,image_url
993310410050,https://kmrentaleq.com/Arri-MFF-2-Kit.html,Arri | MFF-2 | Kit,Rental Duration (hr),2,,$32.00,$32.00,Rental Sales,Yes,Arri MFF-2 | Arri Gear 0.8 43T | Arri Focus Knob Short,$19.20,Cost of Goods Sold,3rd Party Equipment,Accessories & Control,https://kmrentaleq.com/images/P/VD1909-1.jpg
287045600360,https://kmrentaleq.com/Arri-Open-Face-Flood-Light-Head-1000W-Tungsten.html,Arri | Open Face | Flood Light | Head | 1000W | Tungsten,Rental Duration (hr),2,,$40.00,$40.00,Rental Sales,Yes,,$24.00,Cost of Goods Sold,3rd Party Equipment,Lighting,https://kmrentaleq.com/images/P/LT1000-1.jpg
534607576093,https://kmrentaleq.com/Arri-Open-Face-Flood-Light-Head-2000W-Tungsten.html,Arri | Open Face | Flood Light | Head | 2000W | Tungsten,Rental Duration (hr),2,,$50.00,$50.00,Rental Sales,Yes,,$30.00,Cost of Goods Sold,3rd Party Equipment,Lighting,https://kmrentaleq.com/images/P/LT1001-1.jpg
165849780758,https://kmrentaleq.com/Arri-Open-Face-Flood-Light-Head-750W-Tungsten.html,Arri | Open Face | Flood Light | Head | 750W | Tungsten,Rental Duration (hr),2,,$40.00,$40.00,Rental Sales,Yes,,$24.00,Cost of Goods Sold,3rd Party Equipment,Lighting,https://kmrentaleq.com/images/P/LT1013-1.jpg
162932531689,https://kmrentaleq.com/Arri-Orbiter-kit.html,Arri | Orbiter | Kit,Rental Duration (hr),2,,$400.00,$400.00,Rental Sales,Yes,"Arri Orbiter Black | Arri Control Panel | Manual Yoke | 4 Leaf Barndoor for 15 degree Open face optic. | Open Face Optics 15 degree, 30 degree, 60 degree | Chimera LightBank Med Softbox | Hard Rolling Case",$240.00,Cost of Goods Sold,3rd Party Equipment,Lighting,https://kmrentaleq.com/images/P/arri-l0-0036554---orbiter-30-degree-black-schuko.jpg
741288835517,https://kmrentaleq.com/Arri-Sky-Panel-S-120-C-Bi-Color-Kit.html,Arri | Sky Panel | S 120 C | Bi Color | Kit,Rental Duration (hr),2,,$400.00,$400.00,Rental Sales,Yes,Arri Sky Panel S 120 C LED Bi Color 450W | Arri Sky Panel S60 PSU Ballast | Arri Sky Panel S60 Ballast Power Cord | Arri Sky Panel S 120 Standard Diffusion | Arri S60 Vertical Mount | Arri Sky Panel S60 XLR 3 Pin M\F Head Cable | Extension Cable 25' Industrial 12 Gauge Stinger,$240.00,Cost of Goods Sold,3rd Party Equipment,Lighting,https://kmrentaleq.com/images/P/VD2369-1.jpg
182268278617,https://kmrentaleq.com/Arri-Sky-Panel-S30-C-Bi-Color-Kit.html,Arri | Sky Panel | S30 C | Bi Color Kit |,Rental Duration (hr),2,,$195.00,$195.00,Rental Sales,Yes,Arri Sky Panel S30 C LED Bi Color 450w | Arri Sky Panel Mounting Bracket | Arri Sky Panel Ballast Power Cord | Arri Sky Panel Vertical Mount | Arri Sky Panel PSU Ballast | Arri Sky Panel Standard Diffusion | Arri Sky Panel XLR 3 Pin M/F Head Cable,$117.00,Cost of Goods Sold,3rd Party Equipment,Lighting,https://kmrentaleq.com/images/P/arri%20s30%20c.jpg
951932534569,https://kmrentaleq.com/Arri-Sky-Panel-S30-S60-V-Mount-Battery-Plate-Kit.html,Arri | Sky Panel | S30 | S60 | V-Mount Battery Plate |,Rental Duration (hr),2,,$30.00,$30.00,Rental Sales,Yes,,$18.00,Cost of Goods Sold,3rd Party Equipment,Accessories & Control,https://kmrentaleq.com/images/P/ARRIV-MountBattery.jpg
312347984982,https://kmrentaleq.com/Arri-Sky-Panel-S60-C-BiColor-Kit.html,Arri | Sky Panel | S60 C | BiColor | Kit,Rental Duration (hr),2,,$265.00,$265.00,Rental Sales,Yes,Arri Sky Panel S60 C LED Bi Color 450W | Arri Sky Panel S60 PSU Ballast | Arri Sky Panel S60 Mounting Bracket | Arri Sky Panel S60 XLR 3 Pin M\F Head Cable | Arri Sky Panel S60 Ballast Power Cord | Arri Sky Panel S60 Transport Case | Arri Sky Panel S60 Barndoor | Arri Sky Panel S60 Intensifier | Arri Sky Panel S60 Standard Diffusion | Arri Sky Panel S60 Vertical Mount | Extension Cable 25' Industrial 12 Gauge Stinger,$159.00,Cost of Goods Sold,3rd Party Equipment,Lighting,https://kmrentaleq.com/images/P/LT3563-1.jpg
597789423481,https://kmrentaleq.com/Astera-Art-7-Kit.html,Astera | Art 7 | Kit |,Rental Duration (hr),2,,$100.00,$100.00,Rental Sales,Yes,,$60.00,Cost of Goods Sold,3rd Party Equipment,Lighting,https://kmrentaleq.com/images/P/astera%20art%207%20kit.jpg
537334606449,https://kmrentaleq.com/Astera-Helios-Tube-Kit.html,Astera | Helios Tube Kit |,Rental Duration (hr),2,,$400.00,$400.00,Rental Sales,Yes,,$240.00,Cost of Goods Sold,3rd Party Equipment,Lighting,https://kmrentaleq.com/images/P/astera%20helios.jpg
441158675051,https://kmrentaleq.com/Astera-Titan-Tube-Kit.html,Astera | Titan Tube Kit |,Rental Duration (hr),2,,$500.00,$500.00,Rental Sales,Yes,,$300.00,Cost of Goods Sold,3rd Party Equipment,Lighting,https://kmrentaleq.com/images/P/astera%20titan%20tube.jpg
122103459094,https://kmrentaleq.com/Avenger-Baby-Drop-Down-Pin-E700.html,Avenger | Baby Drop Down Pin | E700,Rental Duration (hr),2,,$5.00,$5.00,Rental Sales,Yes,,$3.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/VD1422-1.jpg
279639018102,https://kmrentaleq.com/Avenger-Baby-Pipe-Clamp-C210.html,Avenger | Baby Pipe Clamp | C210,Rental Duration (hr),2,,$7.00,$7.00,Rental Sales,Yes,,$4.20,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/GP1041-1.jpg
730636734709,https://kmrentaleq.com/Avenger-C150-Swivel-C-Clamp.html,Avenger | C150 | Swivel C Clamp,Rental Duration (hr),2,,$15.00,$15.00,Rental Sales,Yes,,$9.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/GP1040-1.jpg
161360782484,https://kmrentaleq.com/Avenger-Combi-Roller-Stand-Low-Base-11.8.html,Avenger | Combi Roller Stand | Low Base | 11.8',Rental Duration (hr),2,,$12.00,$12.00,Rental Sales,Yes,,$7.20,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/LT3233-1.jpg
355287406570,https://kmrentaleq.com/Avenger-E200-Drop-Pin-Junior-to-Baby-Adapter.html,Avenger E200 Drop Pin | Junior to Baby Adapter,Rental Duration (hr),2,,$5.00,$5.00,Rental Sales,Yes,,$3.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/GP1045-1.jpg
170948237361,https://kmrentaleq.com/Avenger-Foldaway-Frame-12x12-Kit.html,Avenger | Foldaway Frame | 12x12' | Kit,Rental Duration (hr),2,,$75.00,$75.00,Rental Sales,Yes,Avenger Foldaway Frame 12x12' | 2x Avenger Foldaway Frame Dog Ears,$45.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/GP1012-1.jpg
184189294186,https://kmrentaleq.com/Avenger-Foldaway-Frame-6x6-Kit.html,Avenger | Foldaway Frame | 6x6' | Kit,Rental Duration (hr),2,,$40.00,$40.00,Rental Sales,Yes,Avenger Foldaway Frame 6x6' | 2x Avenger Foldaway Frame Dog Ears,$24.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/GP1012-1.jpg
435852834444,https://kmrentaleq.com/Avenger-Foldaway-Frame-8x8-Kit.html,Avenger | Foldaway Frame | 8x8' | Kit,Rental Duration (hr),2,,$50.00,$50.00,Rental Sales,Yes,Avenger Foldaway Frame 8x8' | 2x Avenger Foldaway Frame Dog Ears,$30.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/GP1012-1.jpg
181357805349,https://kmrentaleq.com/Avenger-Hi-Hi-Overhead-Stand-Wide-Base-20.75.html,Avenger | Hi-Hi Overhead Stand | Wide Base | 20.75',Rental Duration (hr),2,,$20.00,$20.00,Rental Sales,Yes,,$12.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/GP1261-1.jpg
100794707502,https://kmrentaleq.com/Avenger-High-Roller-Stand-19.5.html,Avenger | High Roller Stand | 19.5',Rental Duration (hr),2,,$20.00,$20.00,Rental Sales,Yes,,$12.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/GP1035-1.jpg
144450025054,https://kmrentaleq.com/Avenger-Light-Stand-9.html,Avenger | Light Stand | 9',Rental Duration (hr),2,,$5.00,$5.00,Rental Sales,Yes,,$3.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/GP1180-1.jpg
135104348397,https://kmrentaleq.com/Avenger-Long-John-Silver-Stand-18.7.html,Avenger | Long John Silver Stand | 18.7',Rental Duration (hr),2,,$175.00,$175.00,Rental Sales,Yes,,$105.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/GP1760-1-01.jpg
748325875575,https://kmrentaleq.com/Avenger-Lowboy-Folding-Base-Reel-EFX-Fan-Stand.html,Avenger | Lowboy | Folding Base | Reel EFX Fan Stand,Rental Duration (hr),2,,$15.00,$15.00,Rental Sales,Yes,,$9.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/GP1262-1.jpg
510660768782,https://kmrentaleq.com/Avenger-Medium-Roller-Stand-14.html,Avenger | Medium Roller Stand | 14',Rental Duration (hr),2,,$15.00,$15.00,Rental Sales,Yes,,$9.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/GP1034-1.jpg
158234010041,https://kmrentaleq.com/Avenger-Mega-Boom-Kit.html,Avenger | Mega Boom | Kit,Rental Duration (hr),2,,$45.00,$45.00,Rental Sales,Yes,Manfrotto Megaboom 425B | Avenger E200 Drop Pin | Sand Bag 25lbs | A Clamp - Large | Safety Chain Aluminum,$27.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/GP1162-1.jpg
727570285315,https://kmrentaleq.com/Avenger-Short-C-Stand-Complete-Kit-20.html,"Avenger | Short C-Stand Complete Kit | 20""",Rental Duration (hr),2,$10.00,$10.00,$7.00,Rental Sales,Yes,"C-Stand Riser 20"" | C-Stand Removable Turtle Base | C-Stand Extension Arm with Knuckle/Gobo 20""",$4.20,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/SMLCSTAND-1.jpg
467755954345,https://kmrentaleq.com/Avenger-Strato-Stand-Crank-O-Vator-14.html,Avenger | Strato Stand | Crank O Vator | 14',Rental Duration (hr),2,,$55.00,$55.00,Rental Sales,Yes,,$33.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/GP1055-1.jpg
206525676153,https://kmrentaleq.com/Avenger-Wind-Up-Stand-Low-Base-14.75.html,Avenger | Wind Up Stand | Low Base | 14.75',Rental Duration (hr),2,,$25.00,$25.00,Rental Sales,Yes,,$15.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/GP1759-1-01.jpg
964199240924,https://kmrentaleq.com/B-W-Filter-72mm-Circular-Polarizer.html,B+W Filter | 72mm | Circular Polarizer,Rental Duration (hr),2,,$5.00,$5.00,Rental Sales,Yes,,$3.00,Cost of Goods Sold,3rd Party Equipment,Accessories & Control,https://kmrentaleq.com/images/P/VD1471-1.jpg
386975647530,https://kmrentaleq.com/B-W-Filter-82mm-UV-Haze-Slim.html,B+W Filter | 82mm | UV Haze | Slim,Rental Duration (hr),2,,$5.00,$5.00,Rental Sales,Yes,,$3.00,Cost of Goods Sold,3rd Party Equipment,Accessories & Control,https://kmrentaleq.com/images/P/VD1373-1.jpg
137692418395,https://kmrentaleq.com/BNC-10.html,BNC | 10',Rental Duration (hr),2,,$4.00,$4.00,Rental Sales,Yes,,$2.40,Cost of Goods Sold,3rd Party Equipment,Accessories & Control,https://kmrentaleq.com/images/P/VD1436-1-02.jpg
506572320496,https://kmrentaleq.com/BNC-25.html,BNC | 25',Rental Duration (hr),2,,$5.00,$5.00,Rental Sales,Yes,,$3.00,Cost of Goods Sold,3rd Party Equipment,Accessories & Control,https://kmrentaleq.com/images/P/VD1436-1-01.jpg
522864583426,https://kmrentaleq.com/BNC-3.html,BNC | 3',Rental Duration (hr),2,,$3.00,$3.00,Rental Sales,Yes,,$1.80,Cost of Goods Sold,3rd Party Equipment,Accessories & Control,https://kmrentaleq.com/images/P/VD1436-1.jpg
100523410474,https://kmrentaleq.com/BNC-50.html,BNC | 50',Rental Duration (hr),2,,$5.00,$5.00,Rental Sales,Yes,,$3.00,Cost of Goods Sold,3rd Party Equipment,Accessories & Control,https://kmrentaleq.com/images/P/VD1479-1.jpg
247261124535,https://kmrentaleq.com/Baby-Ben-Clamp.html,Baby Ben Clamp,Rental Duration (hr),2,,$5.00,$5.00,Rental Sales,Yes,,$3.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/GP1249-1.jpg
790933453808,https://kmrentaleq.com/Baby-Combi-Stand-6.7.html,Baby | Combi Stand | 6.7',Rental Duration (hr),2,,$8.00,$8.00,Rental Sales,Yes,,$4.80,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/VD1474-1.jpg
202197104834,https://kmrentaleq.com/Baby-Grid-Clamp-w-Slotted-Pin.html,Baby Grid Clamp w/ Slotted Pin,Rental Duration (hr),2,,$3.00,$3.00,Rental Sales,Yes,,$1.80,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/GP1251-1.jpg
133265163490,https://kmrentaleq.com/Baby-Wall-Plate-Pigeon-Plate-12.html,"Baby Wall Plate/Pigeon Plate | 12""",Rental Duration (hr),2,,$5.00,$5.00,Rental Sales,Yes,,$3.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/GP1252-1.jpg
102533918187,https://kmrentaleq.com/Baby-Wall-Plate-Pigeon-Plate-2.5.html,"Baby Wall Plate/Pigeon Plate | 2.5""",Rental Duration (hr),2,,$2.00,$2.00,Rental Sales,Yes,,$1.20,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/GP1271-1.jpg
680492687485,https://kmrentaleq.com/Background-Kit-with-Telescopic-Pole.html,Background Kit with Telescopic Pole,Rental Duration (hr),2,,$20.00,$20.00,Rental Sales,Yes,2 x Manfrotto Light Stands | 2 x Sand Bags 15lbs | 2 x A-Clamps Medium | Adjustable Telescopic Pole for Seamless,$12.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/BKGRDKIT3-1-01.jpg
115058680440,https://kmrentaleq.com/Backstage-Magliner-Kit.html,Backstage | Magliner | Kit,Rental Duration (hr),2,,$75.00,$75.00,Rental Sales,Yes,"Backstage EQ Magliner 18x36"" | Backstage EQ Magliner Top Shelf w/Utility Box | Backstage EQ Mag Mitchell Mount",$45.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/DG1613-1.jpg
166901560151,https://kmrentaleq.com/Bar-Clamp-Adapter.html,Bar Clamp Adapter,Rental Duration (hr),2,,$20.00,$20.00,Rental Sales,Yes,,$12.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/GP1051-1.jpg
174482075085,https://kmrentaleq.com/Bates-Cable-25-100-Amps-125V.html,Bates Cable | 25' | 100 Amps 125V,Rental Duration (hr),2,,$20.00,$20.00,Rental Sales,Yes,,$12.00,Cost of Goods Sold,3rd Party Equipment,Power & Media,https://kmrentaleq.com/images/P/GP1000-1-04.jpg
140776286358,https://kmrentaleq.com/Bates-Cable-25-60-Amps-125V.html,Bates Cable | 25' | 60 Amps 125V,Rental Duration (hr),2,,$15.00,$15.00,Rental Sales,Yes,,$9.00,Cost of Goods Sold,3rd Party Equipment,Power & Media,https://kmrentaleq.com/images/P/GP1000-1-03.jpg
162640940141,https://kmrentaleq.com/Bates-Cable-50-100-Amps-125V.html,Bates Cable | 50' | 100 Amps 125V,Rental Duration (hr),2,,$30.00,$30.00,Rental Sales,Yes,,$18.00,Cost of Goods Sold,3rd Party Equipment,Power & Media,https://kmrentaleq.com/images/P/GP1000-1-02.jpg
149794548033,https://kmrentaleq.com/Bates-Cable-50-100-Amps-250V.html,Bates Cable | 50' | 100 Amps 250V,Rental Duration (hr),2,,$30.00,$30.00,Rental Sales,Yes,,$18.00,Cost of Goods Sold,3rd Party Equipment,Power & Media,https://kmrentaleq.com/images/P/GP1000-1-01.jpg
523075306210,https://kmrentaleq.com/Bates-Cable-50-60-Amps-125V.html,Bates Cable | 50' | 60 Amps 125V,Rental Duration (hr),2,,$15.00,$15.00,Rental Sales,Yes,,$9.00,Cost of Goods Sold,3rd Party Equipment,Power & Media,https://kmrentaleq.com/images/P/GP1000-1.jpg
139447268317,https://kmrentaleq.com/Bates-Splitter-100amp-60amp-125V.html,Bates Splitter | 100amp | 60amp 125V,Rental Duration (hr),2,,$25.00,$25.00,Rental Sales,Yes,,$15.00,Cost of Goods Sold,3rd Party Equipment,Power & Media,https://kmrentaleq.com/images/P/GP1056-1.jpg
715106804541,https://kmrentaleq.com/Beach-Cooler-45-QT.html,Beach Cooler | 45 QT |,Rental Duration (hr),2,,$12.00,$12.00,Rental Sales,Yes,,$7.20,Cost of Goods Sold,3rd Party Equipment,Production Equipment,https://kmrentaleq.com/images/P/Cooler%2045qt.jpg
914199611199,https://kmrentaleq.com/Beach-Cooler-75-QT.html,Beach Cooler | 75 QT |,Rental Duration (hr),2,,$15.00,$15.00,Rental Sales,Yes,,$9.00,Cost of Goods Sold,3rd Party Equipment,Production Equipment,https://kmrentaleq.com/images/P/cooler75.jpg
105148092162,https://kmrentaleq.com/Beach-Cooler.html,Beach Cooler,Rental Duration (hr),2,,$5.00,$5.00,Rental Sales,Yes,,$3.00,Cost of Goods Sold,3rd Party Equipment,Production Equipment,https://kmrentaleq.com/images/P/LT3099-1.jpg
124010045395,https://kmrentaleq.com/Bead-Board-Pre-Cut-Reflector-S-W-48-x48.html,"Bead Board | Pre-Cut Reflector | S/W | 48""x48""",Rental Duration (hr),2,,$15.00,$15.00,Rental Sales,Yes,,$9.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/GP1591-1.jpg
780270761947,https://kmrentaleq.com/Beauty-Dish-Shower-Cap.html,Beauty Dish | Shower Cap,Rental Duration (hr),2,,$15.00,$15.00,Rental Sales,Yes,,$9.00,Cost of Goods Sold,3rd Party Equipment,Lighting,https://kmrentaleq.com/images/P/LT1063-1.jpg
174894942379,https://kmrentaleq.com/Big-Ben-Clamp.html,Big Ben Clamp,Rental Duration (hr),2,,$5.00,$5.00,Rental Sales,Yes,,$3.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/GP1038-1.jpg
909383317277,https://kmrentaleq.com/Blackmagic-Coverter-HDMI-To-SDI-Kit.html,Blackmagic | Coverter | HDMI To SDI | Kit,Rental Duration (hr),2,,$35.00,$35.00,Rental Sales,Yes,Blackmagic Converter HDMI to SDI | Blackmagic AC Adapter HDMI to SDI Converter | BNC 25' | HDMI Standard 3' | Kata Case Cabling,$21.00,Cost of Goods Sold,3rd Party Equipment,Accessories & Control,https://kmrentaleq.com/images/P/VD1027-1.jpg
376984607263,https://kmrentaleq.com/Bogen-Autopole-Cross-Bar-4.5.html,Bogen | Autopole Cross Bar | 4.5',Rental Duration (hr),2,,$10.00,$10.00,Rental Sales,Yes,,$6.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/GP1074-1-01.jpg
657340737157,https://kmrentaleq.com/Bogen-Autopole-Riser-Single-Extends-12.html,Bogen | Autopole Riser | Single | Extends 12',Rental Duration (hr),2,,$10.00,$10.00,Rental Sales,Yes,,$6.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/GP1163-1.jpg
115704483374,https://kmrentaleq.com/Bottom-Hanger-50-Count.html,Bottom Hanger | 50 Count |,Rental Duration (hr),2,,$12.50,$12.50,Rental Sales,Yes,50 x Bottom Hangers | Hanger Caddy (Holds 50 Hangers),$7.50,Cost of Goods Sold,3rd Party Equipment,Styling Equipment,https://kmrentaleq.com/images/P/hanger-bottoms.jpg
705469089574,https://kmrentaleq.com/Box-Fan-Black.html,Box Fan | Black |,Rental Duration (hr),2,,$15.00,$15.00,Rental Sales,Yes,,$9.00,Cost of Goods Sold,3rd Party Equipment,Production Equipment,https://kmrentaleq.com/images/P/fan.jpg
125446342415,https://kmrentaleq.com/Break-Down-Frame-12X12-Frame-Kit.html,Break Down Frame | 12X12' Frame | Kit,Rental Duration (hr),2,,$60.00,$60.00,Rental Sales,Yes,"8x Avenger Break Down Frame 48"" Section Male | 4x Avenger Break Down Frame 48"" Section Female | 2x Avenger Break Down Frame Ear (RH01016) | 4x Avenger Break Down Frame Corner (RH01033)",$36.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/BREAK12X12-1-01.jpg
220893133733,https://kmrentaleq.com/Break-Down-Frame-8X8-Frame-Kit-.html,Break Down Frame | 8X8' Frame | Kit,Rental Duration (hr),2,,$20.00,$20.00,Rental Sales,Yes,"4x Avenger Break Down Frame 48"" Section Male | 4x Avenger Break Down Frame 48"" Section Female | 2x Avenger Break Down Frame Ear (RH01016) | 4x Avenger Break Down Frame Corner (RH01033)",$12.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/BREAK8X8-1.jpg
290941299067,https://kmrentaleq.com/Briese-140-Umbrella-Kit.html,Briese | 140 | Umbrella | Kit,Rental Duration (hr),2,,$375.00,$375.00,Rental Sales,Yes,Briese Umbrella 140 Focus | Briese Focus Tube 140-220 Single | Briese Focus Tube 140-220 Bi-Tube | Briese 140 Fabric 1/3 Diffusion | Briese 140 Fabric Full Diffusion | Briese Helper Disc | Briese Helper Stick | Briese Bow Mount Crank Universal,$225.00,Cost of Goods Sold,3rd Party Equipment,Lighting,https://kmrentaleq.com/images/P/LT1346-1.jpg
600491605314,https://kmrentaleq.com/Briese-140.2-Umbrella-Kit.html,Briese | 140.2 | Umbrella | Kit,Rental Duration (hr),2,,$375.00,$375.00,Rental Sales,Yes,Briese Umbrella 140.2 Focus | Briese Focus Tube 140-220 Single | Briese Focus Tube 140-220 Bi-Tube | Briese Focus Tube Spacer 96.2/140.2 Bi-Tube | Briese Focus Tube Spacer 96.2/140.2 Single | Briese 140 Fabric 1/3 Diffusion | Briese 140 Fabric Full Diffusion | Briese Helper Disc | Briese Helper Stick | Briese Bow Mount Crank Universal,$225.00,Cost of Goods Sold,3rd Party Equipment,Lighting,https://kmrentaleq.com/images/P/LT3069-1.jpg
630708116986,https://kmrentaleq.com/Briese-180-Umbrella-Kit.html,Briese | 180 | Umbrella | Kit,Rental Duration (hr),2,,$475.00,$475.00,Rental Sales,Yes,Briese Umbrella 180 Focus | Briese Focus Tube 140-220 Single | Briese Focus Tube 140-220 Bi-Tube | Briese 180 Fabric 1/3 Diffusion | Briese 180 Fabric Full Diffusion | Briese Helper Disc | Briese Helper Stick | Briese Bow Mount Crank Universal,$285.00,Cost of Goods Sold,3rd Party Equipment,Lighting,https://kmrentaleq.com/images/P/briese%20180.jpg
149504837654,https://kmrentaleq.com/Briese-220-Umbrella-Kit.html,Briese | 220 | Umbrella | Kit,Rental Duration (hr),2,,$575.00,$575.00,Rental Sales,Yes,Briese Umbrella 220 Focus | Briese Focus Tube 140-220 Single | Briese Focus Tube 140-220 Bi-Tube | Briese 220 Fabric 1/3 Diffusion | Briese 220 Fabric Full Diffusion | Briese Helper Disc | Briese Helper Stick | Briese Bow Mount Crank Universal,$345.00,Cost of Goods Sold,3rd Party Equipment,Lighting,https://kmrentaleq.com/images/P/LT1348-1.jpg
